date,total_sales,total_orders,units_sold,gross_sales,total_discount,avg_order_value,return_count,return_rate,avg_rating,sales_lag_7d,sales_lag_14d,sales_lag_30d,rolling_7d_sales,rolling_30d_sales,rolling_7d_orders
2024-09-09,8871.78,77,186,8913.63,205.52,115.22,7,0.0909,4.17,6281.40,8259.44,11687.68,79884.53,301298.38,864
2024-09-10,9604.23,100,210,9518.55,164.18,96.04,6,0.0600,4.15,11139.52,10322.55,8576.36,78349.24,302326.25,826
2024-09-11,8877.00,81,195,8822.90,145.27,109.59,4,0.0494,4.31,11514.76,12592.97,8607.46,75711.48,302595.79,782
2024-09-12,9187.12,99,207,9114.07,193.73,92.80,3,0.0303,4.18,13605.51,12589.91,7956.72,71293.09,303826.19,737
2024-09-13,13573.39,132,307,13581.88,271.27,102.83,9,0.0682,4.21,14160.11,10287.57,6427.05,70706.37,310972.53,712
2024-09-14,11596.83,104,236,11601.15,196.66,111.51,2,0.0192,4.15,12335.57,8760.93,12013.39,69967.63,310555.97,672
2024-09-15,10018.52,87,208,10058.42,198.55,115.16,9,0.1034,4.32,8257.28,11496.15,9599.25,71728.87,310975.24,680
2024-09-16,9689.72,87,191,9675.27,157.15,111.38,3,0.0345,4.25,8871.78,6281.40,12573.38,72546.81,308091.58,690
2024-09-17,7166.09,71,162,7174.31,139.09,100.93,7,0.0986,4.18,9604.23,11139.52,9979.91,70108.67,305277.76,661
2024-09-18,9381.40,101,198,9340.76,175.58,92.89,10,0.0990,4.17,8877.00,11514.76,10013.10,70613.07,304646.06,681
2024-09-19,7506.80,78,166,7434.49,125.09,96.24,4,0.0513,4.34,9187.12,13605.51,9405.66,68932.75,302747.20,660
2024-09-20,12583.05,119,273,12560.06,221.99,105.74,6,0.0504,4.14,13573.39,14160.11,9417.00,67942.41,305913.25,647
2024-09-21,11617.93,118,262,11598.01,204.20,98.46,5,0.0424,4.09,11596.83,12335.57,7330.80,67963.51,310200.38,661
2024-09-22,12158.67,112,268,12190.21,250.74,108.56,5,0.0446,4.31,10018.52,8257.28,10582.33,70103.66,311776.72,686
2024-09-23,9580.85,105,226,9528.67,207.63,91.25,5,0.0476,4.25,9689.72,8871.78,11259.34,69994.79,310098.23,704
2024-09-24,7642.42,74,159,7597.67,146.67,103.28,6,0.0811,4.25,7166.09,9604.23,7081.18,70471.12,310659.47,707
2024-09-25,9632.43,94,227,9594.43,190.06,102.47,8,0.0851,4.24,9381.40,8877.00,8259.44,70722.15,312032.46,700
2024-09-26,11347.91,102,254,11335.60,193.93,111.25,4,0.0392,4.28,7506.80,9187.12,10322.55,74563.26,313057.82,724
2024-09-27,10547.24,102,221,10576.28,251.16,103.40,4,0.0392,4.30,12583.05,13573.39,12592.97,72527.45,311012.09,707
2024-09-28,10072.47,101,227,10074.13,191.04,99.73,7,0.0693,4.18,11617.93,11596.83,12589.91,70981.99,308494.65,690
2024-09-29,10757.53,91,228,10844.14,223.47,118.21,5,0.0549,4.16,12158.67,10018.52,10287.57,69580.85,308964.61,669
2024-09-30,7206.72,75,158,7126.35,129.91,96.09,5,0.0667,4.35,9580.85,9689.72,8760.93,67206.72,307410.40,639
2024-10-01,7765.59,73,174,7737.65,134.69,106.38,8,0.1096,4.28,7642.42,7166.09,11496.15,67329.89,303679.84,638
2024-10-02,9553.34,92,216,9544.59,221.31,103.84,4,0.0435,4.10,9632.43,9381.40,6281.40,67250.80,306951.78,636
2024-10-03,10049.33,97,217,10071.16,205.30,103.60,8,0.0825,4.19,11347.91,7506.80,11139.52,65952.22,305861.59,631
2024-10-04,11756.14,112,252,11715.70,217.35,104.97,6,0.0536,4.31,10547.24,12583.05,11514.76,67161.12,306102.97,641
2024-10-05,10132.22,109,216,10051.50,187.01,92.96,5,0.0459,4.33,10072.47,11617.93,13605.51,67220.87,302629.68,649
2024-10-06,10490.58,97,224,10457.71,194.27,108.15,9,0.0928,4.28,10757.53,12158.67,14160.11,66953.92,298960.15,655
2024-10-07,6103.49,63,135,6070.98,125.17,96.88,4,0.0635,4.29,7206.72,9580.85,12335.57,65850.69,292728.07,643
2024-10-08,12522.11,111,246,12519.99,237.88,112.81,6,0.0541,4.15,7765.59,7642.42,8257.28,70607.21,296992.90,681
2024-10-09,10293.66,102,212,10267.22,204.68,100.92,5,0.0490,4.17,9553.34,9632.43,8871.78,71347.53,298414.78,691
2024-10-10,11030.47,102,235,11010.19,202.91,108.14,4,0.0392,4.43,10049.33,11347.91,9604.23,72328.67,299841.02,696
2024-10-11,10313.45,107,229,10222.98,186.26,96.39,3,0.0280,4.23,11756.14,10547.24,8877.00,70885.98,301277.47,691
2024-10-12,10654.70,112,244,10612.60,217.75,95.13,7,0.0625,4.22,10132.22,10072.47,9187.12,71408.46,302745.05,694
2024-10-13,8837.82,95,204,8734.06,160.12,93.03,5,0.0526,4.30,10490.58,10757.53,13573.39,69755.70,298009.48,692
2024-10-14,8532.18,83,195,8527.05,165.52,102.80,10,0.1205,4.31,6103.49,7206.72,11596.83,72184.39,294944.83,712
2024-10-15,11017.79,101,233,11071.65,247.30,109.09,3,0.0297,4.33,12522.11,7765.59,10018.52,70680.07,295944.10,702
2024-10-16,9419.14,89,192,9357.34,137.53,105.83,2,0.0225,4.30,10293.66,9553.34,9689.72,69805.55,295673.52,689
2024-10-17,10459.89,104,225,10394.15,192.14,100.58,6,0.0577,4.06,11030.47,10049.33,7166.09,69234.97,298967.32,691
2024-10-18,10118.96,94,219,10117.95,195.42,107.65,6,0.0638,4.28,10313.45,11756.14,9381.40,69040.48,299704.88,678
2024-10-19,9846.90,106,209,9767.12,164.15,92.90,13,0.1226,4.33,10654.70,10132.22,7506.80,68232.68,302044.98,672
2024-10-20,11076.02,112,234,11113.67,308.38,98.89,7,0.0625,4.21,8837.82,10490.58,12583.05,70470.88,300537.95,689
2024-10-21,8472.40,85,185,8445.13,151.26,99.68,7,0.0824,4.19,8532.18,6103.49,11617.93,70411.10,297392.42,691
2024-10-22,8726.85,77,187,8752.16,163.19,113.34,8,0.1039,4.41,11017.79,12522.11,12158.67,68120.16,293960.60,667
2024-10-23,9787.12,96,199,9733.78,172.83,101.95,8,0.0833,4.33,9419.14,10293.66,9580.85,68488.14,294166.87,674
2024-10-24,11818.83,122,261,11736.88,206.69,96.88,5,0.0410,4.06,10459.89,11030.47,7642.42,69847.08,298343.28,692
2024-10-25,14247.17,144,327,14243.56,324.65,98.94,2,0.0139,4.50,10118.96,10313.45,9632.43,73975.29,302958.02,742
2024-10-26,11542.99,109,242,11555.59,237.80,105.90,4,0.0367,4.37,9846.90,10654.70,11347.91,75671.38,303153.10,745
2024-10-27,9646.32,82,199,9602.50,160.53,117.64,5,0.0610,4.29,11076.02,8837.82,10547.24,74241.68,302252.18,715
2024-10-28,7104.73,72,154,7081.81,139.71,98.68,1,0.0139,4.36,8472.40,8532.18,10072.47,72874.01,299284.44,702
2024-10-29,8360.95,71,172,8372.64,161.40,117.76,4,0.0563,4.22,8726.85,11017.79,10757.53,72508.11,296887.86,696
2024-10-30,9045.58,98,214,8983.77,174.33,92.30,6,0.0612,4.26,9787.12,9419.14,7206.72,71766.57,298726.72,698
2024-10-31,11974.69,114,265,11964.50,212.93,105.04,3,0.0263,4.33,11818.83,10459.89,7765.59,71922.43,302935.82,690
2024-11-01,18772.37,189,396,18727.58,376.66,99.32,2,0.0106,4.31,14247.17,10118.96,9553.34,76447.63,312154.85,735
2024-11-02,18635.47,188,412,18663.47,414.85,99.12,3,0.0160,4.38,11542.99,9846.90,10049.33,83540.11,320740.99,814
2024-11-03,13802.51,142,304,13745.28,298.88,97.20,4,0.0282,4.09,9646.32,11076.02,11756.14,87696.30,322787.36,874
2024-11-04,14572.26,139,301,14621.87,298.55,104.84,4,0.0288,4.23,7104.73,8472.40,10132.22,95163.83,327227.40,941
2024-11-05,14887.70,138,320,14859.78,276.50,107.88,9,0.0652,4.43,8360.95,8726.85,10490.58,101690.58,331624.52,1008
2024-11-06,17304.05,167,387,17234.47,340.14,103.62,6,0.0359,4.25,9045.58,9787.12,6103.49,109949.05,342825.08,1077
2024-11-07,18790.08,172,413,18799.31,416.88,109.24,1,0.0058,4.33,11974.69,11818.83,12522.11,116764.44,349093.05,1135
2024-11-08,16130.54,163,352,16077.75,312.22,98.96,6,0.0368,4.23,18772.37,14247.17,10293.66,114122.61,354929.93,1109
2024-11-09,20415.54,207,434,20249.05,348.26,98.63,11,0.0531,4.34,18635.47,11542.99,11030.47,115902.68,364315.00,1128
2024-11-10,20816.01,223,493,22393.78,2159.99,93.35,4,0.0179,4.36,13802.51,9646.32,10313.45,122916.18,374817.56,1209
2024-11-11,22127.04,223,509,24240.41,2613.33,99.22,5,0.0224,4.22,14572.26,7104.73,10654.70,130470.96,386289.90,1293
2024-11-12,24038.58,261,572,26039.69,2617.06,92.10,4,0.0153,4.41,14887.70,8360.95,8837.82,139621.84,401490.66,1416
2024-11-13,25130.74,259,564,27661.90,3080.65,97.03,4,0.0154,4.22,17304.05,9045.58,8532.18,147448.53,418089.22,1508
2024-11-14,23852.62,258,525,26332.58,3098.84,92.45,4,0.0155,4.33,18790.08,11974.69,11017.79,152511.07,430924.05,1594
2024-11-15,29851.20,313,680,32870.62,3665.12,95.37,11,0.0351,4.30,16130.54,18772.37,9419.14,166231.73,451356.11,1744
2024-11-16,15287.67,147,327,15319.59,305.77,104.00,11,0.0748,4.40,20415.54,18635.47,10459.89,161103.86,456183.89,1684
2024-11-17,14548.50,143,315,14542.79,294.72,101.74,4,0.0280,4.16,20816.01,13802.51,10118.96,154836.35,460613.43,1604
2024-11-18,13341.53,135,297,13303.24,246.32,98.83,9,0.0667,4.16,22127.04,14572.26,9846.90,146050.84,464108.06,1516
2024-11-19,18260.12,175,408,18259.35,386.00,104.34,8,0.0457,4.29,24038.58,14887.70,11076.02,140272.38,471292.16,1430
2024-11-20,19167.04,180,421,19181.10,352.29,106.48,11,0.0611,4.25,25130.74,17304.05,8472.40,134308.68,481986.80,1351
2024-11-21,19691.82,181,440,19628.00,327.92,108.79,8,0.0442,4.22,23852.62,18790.08,8726.85,130147.88,492951.77,1274
2024-11-22,24046.00,337,739,33677.46,10658.86,71.35,9,0.0267,4.27,29851.20,16130.54,9787.12,124342.68,507210.65,1298
2024-11-23,27165.28,348,791,38240.78,12101.96,78.06,8,0.0230,4.33,15287.67,20415.54,11818.83,136220.29,522557.10,1499
2024-11-24,27027.92,372,798,37683.70,11897.50,72.66,14,0.0376,4.38,14548.50,20816.01,14247.17,148699.71,535337.85,1728
2024-11-25,23331.27,344,709,32540.83,10319.14,67.82,12,0.0349,4.17,13341.53,22127.04,11542.99,158689.45,547126.13,1937
2024-11-26,29847.69,398,912,42153.69,13390.75,74.99,10,0.0251,4.33,18260.12,24038.58,9646.32,170277.02,567327.50,2160
2024-11-27,29170.88,401,876,40955.58,12936.07,72.75,11,0.0274,4.33,19167.04,25130.74,7104.73,180280.86,589393.65,2381
2024-11-28,28704.29,394,854,40208.41,12714.04,72.85,12,0.0305,4.20,19691.82,23852.62,8360.95,189293.33,609736.99,2594
2024-11-29,34051.20,477,1039,47600.51,15080.66,71.39,7,0.0147,4.29,24046.00,29851.20,9045.58,199298.53,634742.61,2734
2024-11-30,30894.18,450,944,42952.60,13577.65,68.65,13,0.0289,4.34,27165.28,15287.67,11974.69,203027.43,653662.10,2836
2024-12-01,15942.79,151,338,15898.53,290.02,105.58,8,0.0530,4.29,27027.92,14548.50,18772.37,191942.30,650832.52,2615
2024-12-02,14602.94,142,328,14623.36,321.91,102.84,8,0.0563,4.29,23331.27,13341.53,18635.47,183213.97,646799.99,2413
2024-12-03,16481.09,154,368,16502.22,337.43,107.02,12,0.0779,4.31,29847.69,18260.12,13802.51,169847.37,649478.57,2169
2024-12-04,12818.78,132,272,12728.26,229.76,97.11,20,0.1515,4.23,29170.88,19167.04,14572.26,153495.27,647725.09,1900
2024-12-05,20037.60,249,485,23307.37,3982.80,80.47,9,0.0361,4.27,28704.29,19691.82,14887.70,144828.58,652874.99,1755
2024-12-06,26425.47,297,652,30696.09,5077.00,88.97,14,0.0471,4.25,34051.20,24046.00,17304.05,137202.85,661996.41,1575
2024-12-07,20826.24,248,518,24205.39,4017.71,83.98,14,0.0565,4.22,30894.18,27165.28,18790.08,127134.91,664032.57,1373
2024-12-08,22554.81,256,581,26402.07,4457.28,88.10,15,0.0586,4.25,15942.79,27027.92,16130.54,133746.93,670456.84,1478
2024-12-09,22584.77,256,560,26484.09,4515.16,88.22,14,0.0547,4.29,14602.94,23331.27,20415.54,141728.76,672626.07,1592
2024-12-10,20232.46,228,495,23506.22,3865.76,88.74,14,0.0614,4.22,16481.09,29847.69,20816.01,145480.13,672042.52,1666
2024-12-11,23150.32,264,578,26987.08,4468.45,87.69,18,0.0682,4.22,12818.78,29170.88,22127.04,155811.67,673065.80,1798
2024-12-12,25144.88,267,612,29544.48,5003.49,94.18,14,0.0524,4.35,20037.60,28704.29,24038.58,160918.95,674172.10,1816
2024-12-13,28076.49,318,702,32572.78,5248.86,88.29,14,0.0440,4.16,26425.47,34051.20,25130.74,162569.97,677117.85,1837
2024-12-14,27895.76,319,681,32736.00,5622.82,87.45,15,0.0470,4.25,20826.24,30894.18,23852.62,169639.49,681160.99,1908
2024-12-15,22342.73,245,561,26161.85,4442.10,91.19,14,0.0571,4.23,22554.81,15942.79,29851.20,169427.41,673652.52,1897
2024-12-16,22562.22,244,555,26430.58,4476.26,92.47,13,0.0533,4.23,22584.77,14602.94,15287.67,169404.86,680927.07,1885
2024-12-17,21335.26,235,549,24555.17,3756.40,90.79,12,0.0511,4.31,20232.46,16481.09,14548.50,170507.66,687713.83,1892
2024-12-18,19064.60,199,474,22376.57,3750.30,95.80,23,0.1156,4.28,23150.32,12818.78,13341.53,166421.94,693436.90,1827
2024-12-19,22643.90,263,556,26633.84,4680.18,86.10,18,0.0684,4.19,25144.88,20037.60,18260.12,163920.96,697820.68,1823
2024-12-20,26914.26,305,667,31407.31,5236.78,88.24,15,0.0492,4.15,28076.49,26425.47,19167.04,162758.73,705567.90,1810
2024-12-21,23501.62,222,511,23530.35,500.73,105.86,18,0.0811,4.23,27895.76,20826.24,19691.82,158364.59,709377.70,1713
2024-12-22,18441.04,168,388,18472.58,381.68,109.77,24,0.1429,4.27,22342.73,22554.81,24046.00,154462.90,703772.74,1636
2024-12-23,13941.60,137,289,13882.02,280.62,101.76,14,0.1022,4.35,22562.22,22584.77,27165.28,145842.28,690549.06,1529
2024-12-24,16132.12,150,344,16114.58,237.41,107.55,15,0.1000,4.29,21335.26,20232.46,27027.92,140639.14,679653.26,1444
2024-12-25,16213.89,160,353,16131.04,318.83,101.34,29,0.1812,4.21,19064.60,23150.32,23331.27,137788.43,672535.88,1405
2024-12-26,17187.15,168,385,17192.78,363.73,102.30,15,0.0893,4.28,22643.90,25144.88,29847.69,132331.68,659875.34,1310
2024-12-27,22060.57,211,478,22071.46,458.19,104.55,18,0.0853,4.30,26914.26,28076.49,29170.88,127477.99,652765.03,1216
2024-12-28,23136.14,216,509,23195.39,450.07,107.11,11,0.0509,4.34,23501.62,27895.76,28704.29,127112.51,647196.88,1210
2024-12-29,14631.08,149,326,14556.83,248.19,98.20,23,0.1544,4.23,18441.04,22342.73,34051.20,123302.55,627776.76,1191
2024-12-30,13963.12,150,311,13889.42,257.57,93.09,13,0.0867,4.28,13941.60,22562.22,30894.18,123324.07,610845.70,1204
2024-12-31,13658.43,140,313,13536.93,281.32,97.56,12,0.0857,4.14,16132.12,21335.26,15942.79,120850.38,608561.34,1194
2025-01-01,18008.22,200,421,20375.27,2868.87,90.04,20,0.1000,4.25,16213.89,19064.60,14602.94,122644.71,611966.62,1234
2025-01-02,15239.88,149,349,17332.41,2372.19,102.28,26,0.1745,4.19,17187.15,22643.90,16481.09,120697.44,610725.41,1215
2025-01-03,17919.46,202,423,20128.51,2729.65,88.71,12,0.0594,4.27,22060.57,26914.26,12818.78,116556.33,615826.09,1206
2025-01-04,16826.14,178,398,18953.75,2542.20,94.53,23,0.1292,4.34,23136.14,23501.62,20037.60,110246.33,612614.63,1168
2025-01-05,13499.36,155,311,15320.10,2135.15,87.09,16,0.1032,4.36,14631.08,18441.04,26425.47,109114.61,599688.52,1174
2025-01-06,15919.79,171,373,17966.35,2430.26,93.10,24,0.1404,4.21,13963.12,13941.60,20826.24,111071.28,594782.07,1195
2025-01-07,13058.32,145,308,14565.13,1878.66,90.06,14,0.0966,4.30,13658.43,16132.12,22554.81,110471.17,585285.58,1200
2025-01-08,15449.46,169,374,17349.12,2327.02,91.42,11,0.0651,4.21,18008.22,16213.89,22584.77,107912.41,578150.27,1169
2025-01-09,11283.43,118,243,11160.22,202.14,95.62,14,0.1186,4.35,15239.88,17187.15,20232.46,103955.96,569201.24,1138
2025-01-10,14012.51,133,303,13955.72,247.68,105.36,13,0.0977,4.27,17919.46,22060.57,23150.32,100049.01,560063.43,1069
2025-01-11,17143.58,160,381,17130.99,313.67,107.15,16,0.1000,4.32,16826.14,23136.14,25144.88,100366.45,552062.13,1051
2025-01-12,13601.64,123,286,13615.62,267.93,110.58,13,0.1057,4.29,13499.36,14631.08,28076.49,100468.73,537587.28,1019
2025-01-13,10266.30,97,236,10244.07,187.06,105.84,15,0.1546,4.27,15919.79,13963.12,27895.76,94815.24,519957.82,945
2025-01-14,13586.10,134,291,13639.09,326.72,101.39,10,0.0746,4.23,13058.32,13658.43,22342.73,95343.02,511201.19,934
2025-01-15,14223.09,144,310,14186.05,245.54,98.77,13,0.0903,4.23,15449.46,18008.22,22562.22,94116.65,502862.06,909
2025-01-16,12301.14,118,266,12284.26,266.79,104.25,10,0.0847,4.28,11283.43,15239.88,21335.26,95134.36,493827.94,909
2025-01-17,15296.22,146,331,15244.12,270.20,104.77,7,0.0479,4.11,14012.51,17919.46,19064.60,96418.07,490059.56,922
2025-01-18,18085.15,171,395,18073.71,378.38,105.76,11,0.0643,4.27,17143.58,16826.14,22643.90,97359.64,485500.81,933
2025-01-19,12871.85,128,274,12793.73,225.38,100.56,16,0.1250,4.34,13601.64,13499.36,26914.26,96629.85,471458.40,938
2025-01-20,11323.12,110,244,11331.45,249.33,102.94,11,0.1000,4.28,10266.30,15919.79,23501.62,97686.67,459279.90,951
2025-01-21,14848.19,142,317,14850.37,270.95,104.56,9,0.0634,4.33,13586.10,13058.32,18441.04,98948.76,455687.05,959
2025-01-22,17296.86,157,354,17243.27,333.23,110.17,12,0.0764,4.33,14223.09,15449.46,13941.60,102022.53,459042.31,972
2025-01-23,10397.49,108,231,10339.82,211.16,96.27,18,0.1667,4.34,12301.14,11283.43,16132.12,100118.88,453307.68,962
2025-01-24,13242.41,123,278,13248.69,273.01,107.66,10,0.0813,4.09,15296.22,14012.51,16213.89,98065.07,450336.20,939
2025-01-25,15936.98,164,354,15827.82,302.49,97.18,7,0.0427,4.12,18085.15,17143.58,17187.15,95916.90,449086.03,932
2025-01-26,10426.71,97,237,10440.53,206.21,107.49,14,0.1443,4.32,12871.85,13601.64,22060.57,93471.76,437452.17,901
2025-01-27,10977.52,105,239,10914.00,193.36,104.55,10,0.0952,4.29,11323.12,10266.30,23136.14,93126.16,425293.55,896
2025-01-28,14693.97,134,302,14629.68,245.23,109.66,11,0.0821,4.36,14848.19,13586.10,14631.08,92971.94,425356.44,888
2025-01-29,14605.13,159,332,14422.86,232.23,91.86,6,0.0377,4.32,17296.86,14223.09,13963.12,90280.21,425998.45,890
2025-01-30,11455.83,111,260,11447.52,230.73,103.21,12,0.1081,4.32,10397.49,12301.14,13658.43,91338.55,423795.85,893
2025-01-31,14777.63,146,307,14732.78,261.66,101.22,16,0.1096,4.13,13242.41,15296.22,18008.22,92873.77,420565.26,916
2025-02-01,11513.92,123,251,11416.76,190.50,93.61,10,0.0813,4.22,15936.98,18085.15,15239.88,88450.71,416839.30,875
2025-02-02,5531.13,60,117,5475.64,101.18,92.19,18,0.3000,4.41,10426.71,12871.85,17919.46,83555.13,404450.97,838
2025-02-03,7090.15,74,153,7028.91,117.27,95.81,11,0.1486,4.29,10977.52,11323.12,16826.14,79667.76,394714.98,807
2025-02-04,9046.32,93,203,8970.23,159.97,97.27,7,0.0753,4.13,14693.97,14848.19,13499.36,74020.11,390261.94,766
2025-02-05,11201.52,109,250,11168.95,192.58,102.77,11,0.1009,4.36,14605.13,17296.86,15919.79,70616.50,385543.67,716
2025-02-06,10738.03,120,241,10608.09,217.11,89.48,10,0.0833,4.35,11455.83,10397.49,13058.32,69898.70,383223.38,725
2025-02-07,12824.08,139,281,12753.03,266.14,92.26,9,0.0647,4.24,14777.63,13242.41,15449.46,67945.15,380598.00,718
2025-02-08,12836.68,117,275,12820.21,214.62,109.72,8,0.0684,4.20,11513.92,15936.98,11283.43,69267.91,382151.25,712
2025-02-09,6738.73,72,143,6724.48,162.33,93.59,6,0.0833,4.14,5531.13,10426.71,14012.51,70475.51,374877.47,724
2025-02-10,14531.10,154,335,15526.92,1330.07,94.36,12,0.0779,4.19,7090.15,10977.52,17143.58,77916.46,372264.99,804
2025-02-11,14815.08,154,339,15948.27,1466.44,96.20,7,0.0455,4.32,9046.32,14693.97,13601.64,83685.22,373478.43,865
2025-02-12,16207.29,163,371,17171.61,1372.89,99.43,10,0.0613,4.35,11201.52,14605.13,10266.30,88690.99,379419.42,919
2025-02-13,17596.01,171,375,18945.00,1748.66,102.90,7,0.0409,4.18,10738.03,11455.83,13586.10,95548.97,383429.33,970
2025-02-14,18535.39,176,392,19972.03,1822.43,105.31,8,0.0455,4.24,12824.08,14777.63,14223.09,101260.28,387741.63,1007
2025-02-15,12540.01,126,261,12490.87,227.57,99.52,8,0.0635,4.29,12836.68,11513.92,12301.14,100963.61,387980.50,1016
2025-02-16,8774.45,90,208,8804.54,203.57,97.49,8,0.0889,4.28,6738.73,5531.13,15296.22,102999.33,381458.73,1034
2025-02-17,9120.85,92,205,9095.99,177.43,99.14,4,0.0435,4.00,14531.10,7090.15,18085.15,97589.08,372494.43,972
2025-02-18,9964.95,91,216,9972.45,207.88,109.50,6,0.0659,4.33,14815.08,9046.32,12871.85,92738.95,369587.53,909
2025-02-19,11219.50,118,246,11136.06,206.21,95.08,7,0.0593,4.20,16207.29,11201.52,11323.12,87751.16,369483.91,864
2025-02-20,11157.79,119,242,11038.60,184.34,93.76,4,0.0336,4.34,17596.01,10738.03,14848.19,81312.94,365793.51,812
2025-02-21,14096.33,128,316,14088.76,266.14,110.13,6,0.0469,4.25,18535.39,12824.08,17296.86,76873.88,362592.98,764
2025-02-22,13849.50,131,310,13929.91,306.53,105.72,9,0.0687,4.10,12540.01,12836.68,10397.49,78183.37,366044.99,769
2025-02-23,9578.44,99,205,9486.42,160.93,96.75,7,0.0707,4.28,8774.45,6738.73,13242.41,78987.36,362381.02,778
2025-02-24,11343.57,108,268,11385.72,253.36,105.03,6,0.0556,4.33,9120.85,14531.10,15936.98,81210.08,357787.61,794
2025-02-25,9170.45,92,210,9140.66,182.47,99.68,7,0.0761,4.22,9964.95,14815.08,10426.71,80415.58,356531.35,795
2025-02-26,11561.48,108,246,11558.24,230.90,107.05,12,0.1111,4.21,11219.50,16207.29,10977.52,80757.56,357115.31,785
2025-02-27,7313.89,84,169,7196.35,96.68,87.07,7,0.0833,4.17,11157.79,17596.01,14693.97,76913.66,349735.23,750
2025-02-28,8712.01,88,187,8698.11,197.40,99.00,8,0.0909,4.24,14096.33,18535.39,14605.13,71529.34,343842.11,710
2025-03-01,13900.49,126,301,13922.62,289.88,110.32,8,0.0635,4.32,13849.50,12540.01,11455.83,71580.33,346286.77,705
2025-03-02,10203.13,97,225,10199.86,194.05,105.19,7,0.0722,4.37,9578.44,8774.45,14777.63,72205.02,341712.27,703
2025-03-03,13086.47,128,282,13063.77,234.20,102.24,12,0.0938,4.34,11343.57,9120.85,11513.92,73947.92,343284.82,723
2025-03-04,12894.99,117,272,12894.73,236.82,110.21,5,0.0427,4.24,9170.45,9964.95,5531.13,77672.46,350648.68,748
2025-03-05,12460.58,120,264,12470.53,250.98,103.84,7,0.0583,4.32,11561.48,11219.50,7090.15,78571.56,356019.11,760
2025-03-06,13114.75,130,297,13011.45,248.74,100.88,7,0.0538,4.16,7313.89,11157.79,9046.32,84372.42,360087.54,806
2025-03-07,14942.23,145,314,14887.66,248.92,103.05,7,0.0483,4.25,8712.01,14096.33,11201.52,90602.64,363828.25,863
2025-03-08,13861.13,133,307,13798.05,244.35,104.22,5,0.0376,4.26,13900.49,13849.50,10738.03,90563.28,366951.35,870
2025-03-09,13837.10,125,289,13815.89,235.70,110.70,9,0.0720,4.39,10203.13,9578.44,12824.08,94197.25,367964.37,898
2025-03-10,9307.49,95,192,9272.83,200.40,97.97,7,0.0737,4.21,13086.47,11343.57,12836.68,90418.27,364435.18,865
2025-03-11,11811.17,114,255,11818.49,234.47,103.61,10,0.0877,4.25,12894.99,9170.45,6738.73,89334.45,369507.62,862
2025-03-12,9725.42,99,206,9675.29,189.90,98.24,6,0.0606,4.39,12460.58,11561.48,14531.10,86599.29,364701.94,841
2025-03-13,10900.25,109,237,10809.10,224.33,100.00,8,0.0734,4.22,13114.75,7313.89,14815.08,84384.79,360787.11,820
2025-03-14,12292.84,112,252,12274.79,190.29,109.76,11,0.0982,4.12,14942.23,8712.01,16207.29,81735.40,356872.66,787
2025-03-15,9400.74,93,207,9396.93,174.66,101.08,4,0.0430,4.42,13861.13,13900.49,17596.01,77275.01,348677.39,747
2025-03-16,12601.39,117,276,12569.05,208.68,107.70,4,0.0342,4.14,13837.10,10203.13,18535.39,76039.30,342743.39,739
2025-03-17,11442.87,111,264,11453.25,226.62,103.09,8,0.0721,4.31,9307.49,13086.47,12540.01,78174.68,341646.25,755
2025-03-18,11241.55,107,236,11249.47,250.94,105.06,6,0.0561,4.16,11811.17,12894.99,8774.45,77605.06,344113.35,748
2025-03-19,11541.48,123,247,11427.31,195.37,93.83,8,0.0650,4.25,9725.42,12460.58,9120.85,79421.12,346533.98,772
2025-03-20,14379.19,138,316,15145.46,1081.71,104.20,14,0.1014,4.20,10900.25,13114.75,9964.95,82900.06,350948.22,801
2025-03-21,13578.41,142,325,14239.32,1018.99,95.62,10,0.0704,4.16,12292.84,14942.23,11219.50,84185.63,353307.13,831
2025-03-22,16240.97,166,384,17316.56,1501.10,97.84,9,0.0542,4.28,9400.74,13861.13,11157.79,91025.86,358390.31,904
2025-03-23,15090.58,147,329,15868.38,1135.93,102.66,6,0.0408,4.13,12601.39,13837.10,14096.33,93515.05,359384.56,934
2025-03-24,7413.09,82,182,7814.27,630.33,90.40,6,0.0732,4.36,11442.87,9307.49,13849.50,89485.27,352948.15,905
2025-03-25,10072.15,112,239,10649.33,856.88,89.93,4,0.0357,4.33,11241.55,11811.17,9578.44,88315.87,353441.86,910
2025-03-26,15325.15,174,374,16187.60,1289.93,88.08,5,0.0287,4.42,11541.48,9725.42,11343.57,92099.54,357423.44,961
2025-03-27,10155.26,111,243,10654.46,801.60,91.49,7,0.0631,4.32,14379.19,10900.25,9170.45,87875.61,358408.25,934
2025-03-28,10878.02,111,236,10774.63,186.19,98.00,4,0.0360,4.31,13578.41,12292.84,11561.48,85175.22,357724.79,903
2025-03-29,11511.38,108,239,11543.26,223.26,106.59,5,0.0463,4.24,16240.97,9400.74,7313.89,80445.63,361922.28,845
2025-03-30,8975.59,103,208,8900.82,157.25,87.14,10,0.0971,4.35,15090.58,12601.39,8712.01,74330.64,362185.86,801
2025-03-31,7936.06,80,169,7939.09,153.78,99.20,4,0.0500,4.28,7413.09,11442.87,13900.49,74853.61,356221.43,799
2025-04-01,5155.10,59,117,5138.37,98.27,87.37,5,0.0847,4.26,10072.15,11241.55,10203.13,69936.56,351173.40,746
